scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000106.1,25024001,25026000,25024998,160,70,2.8924,1.316,0.3746,0.3348,0.2228
QRBI01000106.1,25074001,25076000,25074928,144,56,0.8472,1.0833,-0.1223,-0.0638,-0.0402
QRBI01000106.1,25082001,25084000,25083175,123,57,0.7836,1.7488,-0.3812,-0.7202,-0.1991
QRBI01000106.1,25098001,25100000,25099069,132,58,1.4977,2.6782,-0.2827,-0.4116,-0.1883
QRBI01000106.1,25100001,25102000,25101046,145,56,1.4931,0.5833,0.4381,0.4309,0.211
QRBI01000106.1,25128001,25130000,25129100,153,51,0.9977,1.4074,-0.1704,-0.1616,-0.0879
QRBI01000106.1,25130001,25132000,25130934,128,54,1.1806,0.4028,0.4912,0.2835,0.1764
QRBI01000106.1,25146001,25148000,25147055,128,61,1.9676,1.1065,0.2801,0.3139,0.195
QRBI01000106.1,25174001,25176000,25174938,225,79,1.8843,2.1343,-0.0622,-0.0488,-0.0306
QRBI01000106.1,25186001,25188000,25187130,195,71,0.4236,1.5208,-0.5643,-0.4661,-0.171
QRBI01000106.1,25190001,25192000,25190913,137,53,1.3009,1.4398,-0.0507,-0.0434,-0.028
QRBI01000106.1,25272001,25274000,25273022,132,53,1.2894,2.7963,-0.3688,-0.5118,-0.2214
QRBI01000106.1,25320001,25322000,25321030,127,56,0.75,0.6806,0.0485,0.0364,0.0164
QRBI01000106.1,25326001,25328000,25327035,159,53,1.5,1.0556,0.1739,0.1588,0.1024
QRBI01000106.1,25330001,25332000,25330991,143,57,1.441,2.1701,-0.2019,-0.4038,-0.1601
QRBI01000106.1,25350001,25352000,25351280,121,52,0.8102,1.3796,-0.26,-0.6212,-0.1586
QRBI01000106.1,25370001,25372000,25371007,158,63,1.7853,1.1117,0.2325,0.2366,0.1155
QRBI01000106.1,25372001,25374000,25372980,144,51,1.6458,1.2222,0.1477,0.1399,0.0755
QRBI01000106.1,25376001,25378000,25377103,162,58,1.6806,0.9861,0.2604,0.237,0.1592
QRBI01000106.1,25408001,25410000,25408936,142,56,0.963,1.0741,-0.0545,-0.0537,-0.0271
QRBI01000106.1,25458001,25460000,25458955,133,58,1.2315,1.4606,-0.0851,-0.0788,-0.0458
QRBI01000106.1,25478001,25480000,25479033,121,51,1.3044,1.1794,0.0503,0.0619,0.0214
QRBI01000106.1,25488001,25490000,25488967,141,54,1.3588,2.0671,-0.2068,-0.2931,-0.0797
QRBI01000106.1,25498001,25500000,25499164,129,51,4.0046,1.2685,0.5189,0.3696,0.2651
QRBI01000106.1,25510001,25512000,25510895,109,51,0.5231,0.5231,0.0,0.0,0.0
QRBI01000106.1,25530001,25532000,25531029,140,52,0.6597,0.5625,0.0795,0.0423,0.0268
QRBI01000106.1,25546001,25548000,25547137,135,65,0.7222,0.5972,0.0947,0.0643,0.0338
QRBI01000106.1,25550001,25552000,25550967,168,72,1.9097,1.7708,0.0377,0.0367,0.0181
QRBI01000106.1,25554001,25556000,25555004,180,58,2.1597,1.4931,0.1825,0.2047,0.0946
QRBI01000106.1,25562001,25564000,25563049,146,65,0.8102,1.8102,-0.3816,-0.4768,-0.1409
QRBI01000106.1,25564001,25566000,25565028,204,85,1.9317,3.0775,-0.2287,-0.4331,-0.1432
QRBI01000106.1,25568001,25570000,25568923,134,60,1.9722,1.7708,0.0538,0.0716,0.0433
QRBI01000106.1,25572001,25574000,25572974,142,53,1.206,1.4421,-0.0892,-0.1037,-0.0489
QRBI01000106.1,25580001,25582000,25581066,133,51,1.3704,0.6481,0.3578,0.1898,0.13
QRBI01000106.1,25596001,25598000,25596918,146,53,1.0023,0.6829,0.1896,0.1489,0.088
QRBI01000106.1,25598001,25600000,25599035,141,63,1.4491,1.2407,0.0775,0.0547,0.0335
QRBI01000106.1,25600001,25602000,25600954,149,61,1.1019,1.0741,0.0128,0.0125,0.0061
QRBI01000106.1,25604001,25606000,25605103,155,59,1.5,0.4167,0.5652,0.2949,0.2021
QRBI01000106.1,25612001,25614000,25612927,140,50,2.0417,2.375,-0.0755,-0.087,-0.0463
QRBI01000106.1,25622001,25624000,25623190,103,55,1.7905,1.5197,0.0818,0.1535,0.0528
QRBI01000106.1,25676001,25678000,25677067,135,51,1.044,0.9745,0.0344,0.0318,0.0161
QRBI01000106.1,25706001,25708000,25707002,128,55,0.6273,0.5579,0.0586,0.0369,0.0204
QRBI01000106.1,25848001,25850000,25848895,126,53,1.7639,1.0694,0.2451,0.2469,0.1623
QRBI01000106.1,25872001,25874000,25873027,161,56,2.2743,1.6007,0.1738,0.1932,0.137
QRBI01000106.1,25920001,25922000,25921004,137,59,1.4815,1.4537,0.0095,0.0101,0.0071
QRBI01000106.1,25986001,25988000,25987153,95,52,0.7963,0.1852,0.6226,0.3132,0.156
QRBI01000106.1,25994001,25996000,25995127,136,57,0.6921,1.1782,-0.2599,-0.2682,-0.1203
QRBI01000106.1,25996001,25998000,25996978,103,50,0.5417,1.0694,-0.3276,-0.2868,-0.1389
QRBI01000106.1,26000001,26002000,26001011,144,63,2.1852,1.1574,0.3075,0.3402,0.1873
QRBI01000106.1,26012001,26014000,26013037,133,50,1.6713,1.9769,-0.0838,-0.0987,-0.0515
QRBI01000106.1,26014001,26016000,26014873,125,52,2.1725,1.2488,0.27,0.2608,0.1183
QRBI01000106.1,26024001,26026000,26024940,176,62,2.3287,2.9676,-0.1206,-0.2614,-0.0974
QRBI01000106.1,26026001,26028000,26027033,161,58,2.4375,1.2986,0.3048,0.3788,0.2127
QRBI01000106.1,26032001,26034000,26033040,150,52,1.4074,1.0324,0.1537,0.1607,0.1049
QRBI01000106.1,26042001,26044000,26043072,135,51,1.1389,1.2222,-0.0353,-0.0218,-0.0169
QRBI01000106.1,26048001,26050000,26048968,130,53,2.0093,1.0231,0.3252,0.2715,0.1707
QRBI01000106.1,26084001,26086000,26085110,122,54,1.4792,1.1875,0.1094,0.128,0.0672
QRBI01000106.1,26088001,26090000,26089043,169,73,3.3646,3.3854,-0.0031,-0.0044,-0.0021
QRBI01000106.1,26220001,26222000,26220844,131,51,0.5093,1.6204,-0.5217,-1.0667,-0.2832
QRBI01000106.1,26236001,26238000,26236928,120,56,1.6111,0.9861,0.2406,0.1387,0.0998
QRBI01000106.1,26296001,26298000,26296905,133,55,1.2836,1.3322,-0.0186,-0.0141,-0.008
QRBI01000106.1,26300001,26302000,26301112,155,51,2.0,4.4167,-0.3766,-0.8365,-0.3463
QRBI01000106.1,26468001,26470000,26469102,122,51,1.1412,1.4051,-0.1036,-0.1098,-0.0496
QRBI01000106.1,26498001,26500000,26498806,128,50,1.0833,2.8333,-0.4468,-0.549,-0.2628
QRBI01000106.1,26504001,26506000,26504999,122,50,0.7245,1.6829,-0.3981,-0.3224,-0.1677
QRBI01000106.1,26514001,26516000,26515052,123,53,1.4606,0.6273,0.3991,0.2564,0.2131
QRBI01000106.1,26520001,26522000,26521027,150,55,1.6921,2.0463,-0.0947,-0.0747,-0.054
QRBI01000106.1,26566001,26568000,26566809,126,51,1.4028,1.2778,0.0466,0.046,0.0248
QRBI01000106.1,26638001,26640000,26639143,136,59,1.125,0.6111,0.296,0.1418,0.095
QRBI01000106.1,26666001,26668000,26666923,112,58,1.9444,0.7361,0.4508,0.3964,0.3091
QRBI01000106.1,26760001,26762000,26761080,110,53,1.6343,0.662,0.4234,0.4778,0.2632
QRBI01000106.1,26996001,26998000,26996999,136,69,2.7269,1.7546,0.2169,0.1986,0.1266
QRBI01000106.1,27024001,27026000,27025131,147,60,0.7153,1.8681,-0.4462,-0.4798,-0.1998
QRBI01000106.1,27044001,27046000,27045037,164,55,3.3698,2.6545,0.1187,0.1785,0.081
QRBI01000106.1,27046001,27048000,27047096,130,52,1.8866,2.0949,-0.0523,-0.0583,-0.0386
QRBI01000106.1,27076001,27078000,27077081,151,56,4.1319,1.8056,0.3918,0.2719,0.2235
QRBI01000106.1,27078001,27080000,27078887,139,56,0.6667,0.9444,-0.1724,-0.0662,-0.0491
QRBI01000106.1,27084001,27086000,27084954,128,50,1.8264,2.0903,-0.0674,-0.0626,-0.0371
QRBI01000106.1,27088001,27090000,27088838,144,53,2.6667,2.6528,0.0026,0.0032,0.0016
QRBI01000106.1,27092001,27094000,27092976,162,54,1.8194,0.7917,0.3936,0.3176,0.1764
QRBI01000106.1,27108001,27110000,27108999,167,52,0.4838,0.3171,0.2081,0.0797,0.0445
QRBI01000106.1,27112001,27114000,27113078,153,59,2.625,1.1806,0.3796,0.2777,0.1887
QRBI01000106.1,27148001,27150000,27149007,125,53,0.8194,0.7778,0.0261,0.0144,0.0094
QRBI01000106.1,27216001,27218000,27216930,117,51,1.3171,3.4005,-0.4416,-0.6198,-0.3161
QRBI01000106.1,27218001,27220000,27219096,126,56,1.2685,1.2963,-0.0108,-0.0127,-0.0059
QRBI01000106.1,27232001,27234000,27233065,148,55,0.956,1.331,-0.164,-0.128,-0.0731
QRBI01000106.1,27242001,27244000,27243072,113,51,1.8472,2.125,-0.0699,-0.1149,-0.0636
QRBI01000106.1,27244001,27246000,27245100,155,61,1.9792,0.7708,0.4394,0.2871,0.1871
QRBI01000106.1,27256001,27258000,27257062,108,58,1.412,1.4676,-0.0193,-0.0185,-0.0087
QRBI01000106.1,27314001,27316000,27315101,128,55,0.4676,1.8843,-0.6024,-1.8214,-0.3153
QRBI01000106.1,27342001,27344000,27343121,169,61,0.6991,1.1991,-0.2634,-0.1778,-0.1086
QRBI01000106.1,27360001,27362000,27360927,153,51,0.287,1.5509,-0.6877,-0.5987,-0.2762
QRBI01000106.1,27412001,27414000,27412972,139,53,1.5741,0.8241,0.3127,0.1717,0.1254
QRBI01000106.1,27428001,27430000,27429077,120,50,2.2292,1.4306,0.2182,0.23,0.1454
QRBI01000106.1,27442001,27444000,27442930,134,60,3.1157,1.1852,0.4489,0.3949,0.2653
QRBI01000106.1,27510001,27512000,27511047,134,51,1.5926,1.5856,0.0022,0.0025,0.0015
QRBI01000106.1,27562001,27564000,27563102,117,50,0.875,0.9167,-0.0233,-0.0235,-0.0104
QRBI01000106.1,27572001,27574000,27573133,121,57,0.4676,5.0162,-0.8295,10.0769,-0.5613
QRBI01000106.1,27622001,27624000,27623117,118,50,1.7315,0.5509,0.5172,0.4019,0.2603
QRBI01000106.1,27636001,27638000,27636916,135,64,1.1366,0.6088,0.3024,0.2117,0.105
QRBI01000106.1,27638001,27640000,27639021,146,60,0.5972,1.1528,-0.3175,-0.2133,-0.1212
QRBI01000106.1,27642001,27644000,27642904,132,57,2.6782,1.2546,0.362,0.2782,0.1907
QRBI01000106.1,27656001,27658000,27657111,141,51,0.7894,1.7755,-0.3845,-0.4424,-0.2079
QRBI01000106.1,27676001,27678000,27677046,126,58,2.1181,0.7847,0.4593,0.3602,0.2251
QRBI01000106.1,27688001,27690000,27689037,121,58,1.4653,1.5486,-0.0276,-0.0205,-0.0118
QRBI01000106.1,27768001,27770000,27768848,123,55,2.7546,0.9491,0.4875,0.4514,0.2645
QRBI01000106.1,27810001,27812000,27811090,104,50,1.0347,1.1875,-0.0688,-0.048,-0.0332
QRBI01000106.1,27904001,27906000,27904841,167,69,2.6829,1.7662,0.206,0.204,0.1246
QRBI01000106.1,27914001,27916000,27914793,115,50,1.0556,1.4306,-0.1508,-0.1971,-0.0609
QRBI01000106.1,27916001,27918000,27916982,162,60,1.0926,1.912,-0.2727,-0.2181,-0.1104
QRBI01000106.1,27942001,27944000,27943021,164,70,0.6412,3.037,-0.6514,-0.9637,-0.3154
QRBI01000106.1,28318001,28320000,28319001,151,56,0.6134,1.3218,-0.366,-0.4574,-0.1835
QRBI01000106.1,28322001,28324000,28323010,173,72,2.7917,2.25,0.1074,0.1741,0.0991
QRBI01000106.1,28326001,28328000,28327028,157,64,2.7396,1.5313,0.2829,0.2237,0.1476
QRBI01000106.1,28370001,28372000,28370958,141,54,1.7431,0.8958,0.3211,0.2387,0.1706
QRBI01000106.1,28376001,28378000,28376911,114,56,1.1343,2.8704,-0.4335,-0.6562,-0.2847
QRBI01000106.1,28404001,28406000,28405060,149,50,1.1134,1.8079,-0.2377,-0.4237,-0.1449
QRBI01000106.1,28406001,28408000,28407036,127,54,1.456,0.8727,0.2505,0.1765,0.1217
QRBI01000106.1,28442001,28444000,28442953,138,53,0.9907,0.6296,0.2229,0.1615,0.1158
QRBI01000106.1,28454001,28456000,28454971,116,55,0.6667,2.0694,-0.5127,-0.4335,-0.1927
QRBI01000106.1,28456001,28458000,28456908,122,57,2.1481,0.919,0.4008,0.2046,0.1795
QRBI01000106.1,28464001,28466000,28464944,132,50,1.6562,1.7674,-0.0325,-0.0573,-0.0219
QRBI01000106.1,28466001,28468000,28466978,138,51,2.7049,1.3924,0.3203,0.2719,0.1946
QRBI01000106.1,28470001,28472000,28471002,124,51,2.0324,1.0602,0.3144,0.3646,0.2491
QRBI01000106.1,28490001,28492000,28490979,139,52,0.7778,0.75,0.0182,0.01,0.0067
QRBI01000106.1,28496001,28498000,28497053,128,54,1.6296,0.4074,0.6,0.3088,0.2639
QRBI01000106.1,28500001,28502000,28500957,156,53,1.6944,1.0278,0.2449,0.1379,0.1051
QRBI01000106.1,28524001,28526000,28524979,138,57,1.9097,1.1458,0.25,0.2331,0.1267
QRBI01000106.1,28530001,28532000,28531033,155,61,3.8171,1.6366,0.3998,0.3298,0.2204
QRBI01000106.1,28544001,28546000,28544923,155,55,0.912,1.7315,-0.31,-0.3073,-0.1695
QRBI01000106.1,28558001,28560000,28558867,147,50,1.1343,0.662,0.2629,0.2698,0.121
QRBI01000106.1,28574001,28576000,28574919,131,52,0.6806,0.9306,-0.1552,-0.1136,-0.0611
QRBI01000106.1,28576001,28578000,28577059,159,65,0.9005,0.9282,-0.0152,-0.0122,-0.0068
QRBI01000106.1,28634001,28636000,28635110,134,57,1.5718,2.0162,-0.1239,-0.1916,-0.0913
QRBI01000106.1,28666001,28668000,28667013,161,56,2.0,0.9028,0.378,0.2327,0.1814
QRBI01000106.1,28708001,28710000,28708976,161,63,1.0764,0.4931,0.3717,0.1588,0.086
QRBI01000106.1,28710001,28712000,28711023,155,55,0.7812,0.7049,0.0514,0.0212,0.0162
QRBI01000106.1,28712001,28714000,28712925,149,61,1.9398,0.8565,0.3874,0.3705,0.2241
QRBI01000106.1,28714001,28716000,28715013,169,84,0.9861,1.5972,-0.2366,-0.2131,-0.0847
QRBI01000106.1,28718001,28720000,28719012,156,55,4.6088,4.7199,-0.0119,-0.0158,-0.0107
QRBI01000106.1,28732001,28734000,28732963,202,84,4.5579,1.8079,0.432,0.3336,0.2363
QRBI01000106.1,28734001,28736000,28735266,122,50,1.0556,1.1944,-0.0617,-0.0578,-0.025
QRBI01000106.1,28742001,28744000,28742975,160,55,1.8148,0.8426,0.3659,0.3011,0.2077
QRBI01000106.1,28750001,28752000,28750995,143,52,1.4954,0.8843,0.2568,0.2366,0.1591
QRBI01000106.1,28762001,28764000,28763011,132,54,0.8218,1.3218,-0.2333,-0.3478,-0.121
QRBI01000106.1,28766001,28768000,28767090,171,70,1.5972,1.7917,-0.0574,-0.0422,-0.0213
QRBI01000106.1,28774001,28776000,28775050,123,58,1.4468,1.3495,0.0348,0.0206,0.0135
QRBI01000106.1,28782001,28784000,28783056,129,51,1.6933,1.4572,0.0749,0.1241,0.0518
QRBI01000106.1,28784001,28786000,28784945,153,50,1.4167,0.8472,0.2515,0.3534,0.103
QRBI01000106.1,28788001,28790000,28788993,141,59,1.3854,1.8576,-0.1456,-0.1545,-0.0921
QRBI01000106.1,28806001,28808000,28806995,147,55,1.0556,1.1111,-0.0256,-0.027,-0.0149
QRBI01000106.1,28858001,28860000,28859048,187,52,0.9861,0.625,0.2241,0.197,0.0944
QRBI01000106.1,28862001,28864000,28863012,175,57,1.0718,1.2384,-0.0721,-0.0686,-0.0351
QRBI01000106.1,28864001,28866000,28864942,186,54,0.9537,1.3426,-0.1694,-0.081,-0.0546
QRBI01000106.1,28872001,28874000,28873097,131,51,0.6968,0.2523,0.4683,0.1538,0.1135
QRBI01000106.1,28874001,28876000,28875059,174,54,1.9931,0.5625,0.5598,0.3199,0.2565
QRBI01000106.1,28876001,28878000,28877052,168,55,1.7188,1.1562,0.1957,0.2219,0.1147
QRBI01000106.1,28884001,28886000,28885021,156,56,0.5926,0.6343,-0.034,-0.0094,-0.0075
QRBI01000106.1,28894001,28896000,28895011,135,56,1.6204,0.5926,0.4644,0.2583,0.212
QRBI01000106.1,28900001,28902000,28900990,138,53,0.7292,1.9097,-0.4474,-0.5986,-0.266
QRBI01000106.1,28902001,28904000,28902929,142,60,0.8056,0.9583,-0.0866,-0.0314,-0.0173
QRBI01000106.1,28918001,28920000,28918988,155,67,0.8819,0.9375,-0.0305,-0.0208,-0.0108
QRBI01000106.1,28920001,28922000,28920927,122,51,0.4352,1.4074,-0.5276,-0.6604,-0.2991
QRBI01000106.1,28926001,28928000,28927125,161,58,0.5069,1.4236,-0.4748,-0.4615,-0.1857
QRBI01000106.1,28928001,28930000,28928995,160,54,0.9352,0.5324,0.2744,0.1472,0.0957
QRBI01000106.1,28956001,28958000,28957007,156,50,2.3819,3.1736,-0.1425,-0.3383,-0.1338
QRBI01000106.1,28962001,28964000,28962862,144,52,1.4097,1.9792,-0.168,-0.181,-0.0968
QRBI01000106.1,28970001,28972000,28971048,156,51,2.537,0.9954,0.4364,0.2374,0.1995
QRBI01000106.1,29000001,29002000,29001033,128,52,0.7963,1.2546,-0.2235,-0.3188,-0.115
QRBI01000106.1,29002001,29004000,29002951,141,51,2.0648,0.7315,0.4768,0.3392,0.187
QRBI01000106.1,29006001,29008000,29007051,149,53,0.6481,0.7037,-0.0411,-0.0313,-0.019
QRBI01000106.1,29016001,29018000,29017084,137,54,1.3194,0.6944,0.3103,0.1576,0.1192
QRBI01000106.1,29032001,29034000,29032896,126,52,0.9815,1.2731,-0.1294,-0.1099,-0.0622
QRBI01000106.1,29040001,29042000,29041038,154,53,1.6667,1.25,0.1429,0.0936,0.069
QRBI01000106.1,29042001,29044000,29043123,131,56,0.9259,2.3287,-0.431,-0.6847,-0.2737
QRBI01000106.1,29052001,29054000,29053046,144,58,1.2523,1.1412,0.0464,0.046,0.0297
QRBI01000106.1,29056001,29058000,29057113,124,53,2.0718,2.2037,-0.0309,-0.0544,-0.0232
QRBI01000106.1,29070001,29072000,29070914,154,57,2.3576,2.1007,0.0576,0.0725,0.0412
QRBI01000106.1,29076001,29078000,29076997,157,63,0.5301,2.0301,-0.5859,-1.1803,-0.2515
QRBI01000106.1,29142001,29144000,29143141,135,58,1.1042,2.4861,-0.3849,-0.3894,-0.1801
QRBI01000106.1,29228001,29230000,29229068,100,50,0.5278,0.3889,0.1515,0.0769,0.0337
QRBI01000106.1,29316001,29318000,29316998,151,55,1.9444,1.9028,0.0108,0.0129,0.0064
QRBI01000106.1,29342001,29344000,29342996,122,50,1.1898,1.8704,-0.2224,-0.2599,-0.1396
QRBI01000106.1,29344001,29346000,29344918,152,57,1.8889,1.1111,0.2593,0.3102,0.1851
QRBI01000106.1,29358001,29360000,29358984,141,61,2.0463,1.4074,0.185,0.1536,0.1069
QRBI01000106.1,29364001,29366000,29364963,111,50,1.1968,0.9606,0.1094,0.0895,0.0526
QRBI01000106.1,29388001,29390000,29389014,141,57,1.3773,2.4884,-0.2874,-0.7512,-0.1615
QRBI01000106.1,29392001,29394000,29392917,115,51,0.8611,0.9028,-0.0236,-0.0142,-0.0093
QRBI01000106.1,29408001,29410000,29408904,130,50,0.7454,0.4676,0.229,0.1187,0.0823
QRBI01000106.1,29454001,29456000,29455007,116,51,0.7917,0.7778,0.0088,0.0063,0.0032
QRBI01000106.1,29466001,29468000,29466930,150,60,1.4028,0.7222,0.3203,0.2168,0.1234
QRBI01000106.1,29544001,29546000,29544999,129,50,0.8727,1.4282,-0.2414,-0.3478,-0.1303
QRBI01000106.1,29620001,29622000,29621058,120,54,0.6319,0.9792,-0.2155,-0.2294,-0.0695
QRBI01000106.1,29652001,29654000,29652904,134,59,2.2662,1.2384,0.2933,0.2368,0.1574
QRBI01000106.1,29656001,29658000,29656953,132,66,2.9306,1.2639,0.3974,0.3488,0.2395
QRBI01000106.1,29662001,29664000,29662905,150,58,1.0972,1.375,-0.1124,-0.0816,-0.0516
QRBI01000106.1,29694001,29696000,29694997,125,55,0.75,0.2361,0.5211,0.3246,0.1612
QRBI01000106.1,29696001,29698000,29696807,136,53,0.7361,0.7917,-0.0364,-0.0239,-0.0105
QRBI01000106.1,29814001,29816000,29815008,131,63,1.3785,0.5243,0.4489,0.3037,0.1608
QRBI01000106.1,29822001,29824000,29822948,143,56,1.2292,0.6875,0.2826,0.1083,0.0831
QRBI01000106.1,29828001,29830000,29828851,122,53,1.5949,1.1088,0.1798,0.2318,0.137
QRBI01000106.1,29832001,29834000,29832980,154,62,1.8241,0.713,0.438,0.2556,0.1626
QRBI01000106.1,29834001,29836000,29835153,140,57,0.4873,0.9109,-0.303,-0.1499,-0.0953
QRBI01000106.1,29922001,29924000,29923073,160,51,0.9421,0.4421,0.3612,0.104,0.0933
QRBI01000106.1,29932001,29934000,29932906,134,50,1.875,1.8681,0.0019,0.0015,0.001
QRBI01000106.1,29958001,29960000,29958862,128,55,1.0938,1.2535,-0.068,-0.0652,-0.025
QRBI01000106.1,29978001,29980000,29978997,155,60,1.2477,3.1782,-0.4362,-0.6495,-0.3035
QRBI01000106.1,30042001,30044000,30042980,117,51,0.6806,1.5972,-0.4024,-1.5172,-0.24
QRBI01000106.1,30044001,30046000,30044930,132,53,1.3565,1.2176,0.054,0.0649,0.0257
QRBI01000106.1,30090001,30092000,30090863,127,59,0.75,1.5,-0.3333,-0.4015,-0.1365
QRBI01000106.1,30094001,30096000,30095003,138,55,1.4213,1.706,-0.091,-0.1007,-0.0373
QRBI01000106.1,30106001,30108000,30106988,158,62,1.1412,0.9884,0.0717,0.0724,0.0424
QRBI01000106.1,30108001,30110000,30109023,136,51,0.6528,0.5,0.1325,0.0679,0.0434
QRBI01000106.1,30254001,30256000,30255027,133,52,4.0683,1.8391,0.3774,0.3444,0.249
QRBI01000106.1,30414001,30416000,30415200,124,54,1.9236,0.7431,0.4427,0.3041,0.2425
QRBI01000106.1,30482001,30484000,30483123,105,60,1.088,6.463,-0.7118,-3.3077,-0.5353
QRBI01000106.1,30624001,30626000,30625019,142,50,0.537,0.4815,0.0545,0.0272,0.0106
QRBI01000106.1,30652001,30654000,30652974,136,51,1.2755,1.5532,-0.0982,-0.1201,-0.0738
QRBI01000106.1,30678001,30680000,30679075,90,56,3.2315,6.6898,-0.3486,-0.7466,-0.339
QRBI01000106.1,30682001,30684000,30683052,110,51,0.4954,1.162,-0.4022,-0.2791,-0.1317
QRBI01000106.1,30694001,30696000,30694936,143,56,0.2269,0.1713,0.1395,0.0552,0.0277
QRBI01000106.1,30724001,30726000,30725154,121,57,1.8472,1.1806,0.2202,0.2157,0.1258
QRBI01000106.1,30732001,30734000,30733062,130,52,1.5463,1.2685,0.0987,0.0988,0.0588
QRBI01000106.1,30736001,30738000,30737040,132,53,0.5556,1.3611,-0.4203,-0.5577,-0.2367
QRBI01000106.1,30738001,30740000,30738912,163,63,0.9375,1.4931,-0.2286,-0.2878,-0.1099
QRBI01000106.1,30752001,30754000,30753072,137,51,1.8287,0.9259,0.3277,0.2381,0.1909
QRBI01000106.1,30754001,30756000,30755056,134,61,0.4907,1.2269,-0.4286,-0.4711,-0.1889
QRBI01000106.1,30758001,30760000,30758990,126,52,0.8588,0.6505,0.138,0.1639,0.0598
QRBI01000106.1,30760001,30762000,30760968,120,53,0.6713,1.838,-0.4649,-0.7925,-0.2485
QRBI01000106.1,30762001,30764000,30762937,192,82,2.0694,2.7639,-0.1437,-0.2688,-0.1185
QRBI01000106.1,30766001,30768000,30766911,116,51,0.6528,0.625,0.0217,0.0156,0.0084
QRBI01000106.1,30768001,30770000,30769027,134,56,0.6574,1.6991,-0.442,-0.5576,-0.1832
QRBI01000106.1,30770001,30772000,30770857,128,58,0.338,1.338,-0.5967,-0.4721,-0.2078
QRBI01000106.1,30772001,30774000,30773044,150,54,2.2894,1.3171,0.2696,0.2692,0.191
QRBI01000106.1,30794001,30796000,30795036,130,54,1.1898,0.9815,0.0959,0.0748,0.053
QRBI01000106.1,30860001,30862000,30861099,134,55,1.2807,1.5376,-0.0912,-0.0961,-0.0616
QRBI01000106.1,30864001,30866000,30864970,145,57,1.5162,1.2801,0.0844,0.096,0.0501
QRBI01000106.1,30882001,30884000,30882987,129,56,1.338,0.9352,0.1772,0.1176,0.0645
QRBI01000106.1,30884001,30886000,30884901,139,50,0.3472,0.5833,-0.2537,-0.1193,-0.072
QRBI01000106.1,30886001,30888000,30886956,132,52,1.7847,0.3264,0.6908,0.3875,0.3026
QRBI01000106.1,30890001,30892000,30891170,131,56,0.9954,2.287,-0.3935,-2.1136,-0.2594
QRBI01000106.1,30914001,30916000,30914968,134,65,1.5185,3.2269,-0.36,-0.7834,-0.2739
QRBI01000106.1,30934001,30936000,30935027,141,52,2.0602,1.3866,0.1954,0.1917,0.1151
QRBI01000106.1,30936001,30938000,30936895,172,65,2.6146,1.809,0.1821,0.2042,0.1186
QRBI01000106.1,30940001,30942000,30940886,126,57,1.7731,1.162,0.2082,0.1897,0.1089
QRBI01000106.1,30964001,30966000,30965025,144,56,3.206,1.6435,0.3222,0.2531,0.1725
QRBI01000106.1,30982001,30984000,30983082,155,51,0.5,1.0,-0.3333,-0.1739,-0.0824
QRBI01000106.1,31030001,31032000,31030991,145,50,0.7106,0.9051,-0.1203,-0.1414,-0.0512
QRBI01000106.1,31034001,31036000,31034952,140,53,1.5509,3.5926,-0.3969,-4.0833,-0.3755
QRBI01000106.1,31056001,31058000,31056928,145,58,0.6319,0.7708,-0.099,-0.0357,-0.0265
QRBI01000106.1,31064001,31066000,31064974,140,55,0.3056,0.5972,-0.3231,-0.209,-0.1157
QRBI01000106.1,31066001,31068000,31067095,131,56,0.8981,0.9954,-0.0513,-0.0422,-0.0244
QRBI01000106.1,31084001,31086000,31084920,134,69,1.0208,1.5347,-0.2011,-0.2701,-0.1098
QRBI01000106.1,31104001,31106000,31105062,121,51,1.4699,1.8796,-0.1223,-0.2153,-0.0886
QRBI01000106.1,31194001,31196000,31195113,114,51,0.6574,1.338,-0.3411,-0.3172,-0.1416
QRBI01000106.1,31228001,31230000,31228982,152,53,2.6806,1.1389,0.4036,0.3847,0.2546
QRBI01000106.1,31230001,31232000,31230893,160,52,1.0741,0.6019,0.2818,0.2067,0.1073
QRBI01000106.1,31244001,31246000,31245188,114,55,0.5139,0.5,0.0137,0.0062,0.0042
QRBI01000106.1,31246001,31248000,31246928,170,65,1.6019,1.1574,0.1611,0.1502,0.0876
QRBI01000106.1,31298001,31300000,31299050,116,51,1.2685,0.7407,0.2627,0.1974,0.1155
QRBI01000106.1,31304001,31306000,31304946,135,72,1.1505,0.331,0.5531,0.21,0.1338
QRBI01000106.1,31316001,31318000,31317058,123,60,0.8704,2.3704,-0.4629,-0.9643,-0.204
QRBI01000106.1,31406001,31408000,31406914,163,63,0.8935,0.6157,0.184,0.0733,0.0552
