scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000119.1,2972001,2974000,2972986,177,63,1.6644,0.7894,0.3566,0.3264,0.166
QRBI01000119.1,2974001,2976000,2975157,146,54,1.125,0.8472,0.1408,0.0688,0.048
QRBI01000119.1,2980001,2982000,2981090,142,56,2.1111,1.3472,0.2209,0.1975,0.1427
QRBI01000119.1,2984001,2986000,2985122,175,55,1.3125,1.8264,-0.1637,-0.1529,-0.0851
QRBI01000119.1,2990001,2992000,2990950,156,53,0.2095,1.0359,-0.6636,-0.4132,-0.1693
QRBI01000119.1,2992001,2994000,2993052,203,80,1.5903,1.6319,-0.0129,-0.0102,-0.0055
QRBI01000119.1,2994001,2996000,2994930,183,63,0.9907,1.088,-0.0468,-0.0204,-0.0111
QRBI01000119.1,2996001,2998000,2997076,166,52,1.1667,1.375,-0.082,-0.0704,-0.042
QRBI01000119.1,3004001,3006000,3004967,155,55,0.7963,1.2685,-0.2287,-0.2,-0.0671
QRBI01000119.1,3028001,3030000,3029148,154,60,1.5,1.0833,0.1613,0.1807,0.0902
QRBI01000119.1,3032001,3034000,3033061,167,56,0.7419,0.7072,0.024,0.0116,0.0064
QRBI01000119.1,3042001,3044000,3042992,198,65,1.0278,1.1736,-0.0662,-0.0302,-0.0238
QRBI01000119.1,3046001,3048000,3047190,151,54,2.1111,2.5486,-0.0939,-0.1048,-0.056
QRBI01000119.1,3048001,3050000,3048873,156,55,1.6597,1.8681,-0.0591,-0.0473,-0.0249
QRBI01000119.1,3054001,3056000,3054966,130,51,2.8565,2.3981,0.0872,0.0948,0.0542
QRBI01000119.1,3076001,3078000,3077167,183,52,0.2222,0.5278,-0.4074,-0.2167,-0.1078
QRBI01000119.1,3078001,3080000,3078896,175,64,1.0787,1.1759,-0.0431,-0.0276,-0.018
QRBI01000119.1,3084001,3086000,3084963,188,53,0.7083,0.7222,-0.0097,-0.0047,-0.0027
QRBI01000119.1,3108001,3110000,3108948,202,74,2.1609,1.0775,0.3345,0.2155,0.1466
QRBI01000119.1,3110001,3112000,3111100,195,56,1.5556,1.0417,0.1979,0.1431,0.0653
QRBI01000119.1,3114001,3116000,3115024,194,57,2.2847,1.2361,0.2978,0.264,0.1828
QRBI01000119.1,3116001,3118000,3117063,180,51,1.5694,0.7222,0.3697,0.1921,0.1119
QRBI01000119.1,3124001,3126000,3124794,167,61,1.4433,1.1169,0.1275,0.0781,0.0489
QRBI01000119.1,3126001,3128000,3127162,142,51,2.0972,2.7361,-0.1322,-0.2004,-0.088
QRBI01000119.1,3134001,3136000,3134921,150,61,1.4769,1.5602,-0.0274,-0.0171,-0.011
QRBI01000119.1,3158001,3160000,3159010,192,62,1.3472,0.9861,0.1548,0.0785,0.055
QRBI01000119.1,3162001,3164000,3162942,148,56,2.2454,1.1343,0.3288,0.2581,0.1921
QRBI01000119.1,3168001,3170000,3169075,175,66,0.6713,0.8935,-0.142,-0.065,-0.0428
QRBI01000119.1,3176001,3178000,3176961,186,83,1.0255,1.7477,-0.2604,-0.2105,-0.1248
QRBI01000119.1,3178001,3180000,3178964,180,65,1.5625,0.7986,0.3235,0.206,0.1455
QRBI01000119.1,3196001,3198000,3196828,185,53,0.5729,0.9965,-0.2699,-0.1166,-0.0616
QRBI01000119.1,3240001,3242000,3240731,147,58,1.4468,1.6829,-0.0754,-0.0863,-0.036
QRBI01000119.1,3244001,3246000,3245025,191,63,1.919,1.6829,0.0656,0.0626,0.033
QRBI01000119.1,3254001,3256000,3255140,161,50,0.6343,0.8981,-0.1722,-0.1343,-0.0648
QRBI01000119.1,3278001,3280000,3279045,156,54,0.625,1.2639,-0.3382,-0.3948,-0.1429
QRBI01000119.1,3284001,3286000,3285021,148,53,2.5694,1.0278,0.4286,0.4051,0.3062
QRBI01000119.1,3332001,3334000,3333034,172,65,1.2315,1.2731,-0.0166,-0.0135,-0.0075
QRBI01000119.1,3354001,3356000,3355024,159,58,0.9387,0.89,0.0266,0.0094,0.0079
QRBI01000119.1,3382001,3384000,3383070,192,60,2.0995,1.8912,0.0522,0.0493,0.0341
QRBI01000119.1,3386001,3388000,3387094,173,50,0.7083,1.0694,-0.2031,-0.1229,-0.0747
QRBI01000119.1,3402001,3404000,3402918,170,52,0.7199,0.8032,-0.0547,-0.0377,-0.0223
QRBI01000119.1,3404001,3406000,3405269,152,55,1.8785,0.691,0.4622,0.2556,0.214
QRBI01000119.1,3414001,3416000,3415147,157,70,0.9051,1.6134,-0.2812,-0.488,-0.1192
QRBI01000119.1,3420001,3422000,3420740,133,52,1.5972,2.0139,-0.1154,-0.1188,-0.0703
QRBI01000119.1,3424001,3426000,3424840,159,57,2.2454,0.9676,0.3977,0.2738,0.1807
QRBI01000119.1,3450001,3452000,3450917,188,53,1.4062,1.6562,-0.0816,-0.0677,-0.0363
QRBI01000119.1,3454001,3456000,3454930,198,62,1.6319,1.4375,0.0633,0.0385,0.0261
QRBI01000119.1,3460001,3462000,3461088,159,53,1.875,2.0278,-0.0391,-0.0407,-0.0232
QRBI01000119.1,3464001,3466000,3464958,146,51,0.8079,2.9051,-0.5648,-1.208,-0.3487
QRBI01000119.1,3470001,3472000,3470897,167,63,1.2986,1.1806,0.0476,0.0408,0.0196
QRBI01000119.1,3476001,3478000,3477060,162,63,1.3519,1.2269,0.0485,0.0499,0.0248
QRBI01000119.1,3486001,3488000,3486966,208,69,1.125,2.2431,-0.332,-0.2661,-0.1498
QRBI01000119.1,3502001,3504000,3502867,151,54,1.8102,2.0046,-0.051,-0.05,-0.0298
QRBI01000119.1,3510001,3512000,3511134,205,52,1.8611,0.8194,0.3886,0.308,0.1979
QRBI01000119.1,3530001,3532000,3531199,144,52,0.4826,0.559,-0.0733,-0.0537,-0.019
QRBI01000119.1,3550001,3552000,3550969,162,53,0.4352,1.0046,-0.3955,-0.328,-0.1258
QRBI01000119.1,3576001,3578000,3576872,195,61,1.4861,3.2222,-0.3687,-0.7788,-0.2165
QRBI01000119.1,3598001,3600000,3599014,184,77,2.7222,0.8056,0.5433,0.3433,0.256
QRBI01000119.1,3602001,3604000,3603042,199,69,0.9745,0.7384,0.1378,0.0607,0.0399
QRBI01000119.1,3612001,3614000,3612879,191,62,2.0949,1.3866,0.2035,0.1154,0.079
QRBI01000119.1,3628001,3630000,3629163,160,51,1.0567,1.7303,-0.2417,-0.183,-0.0962
QRBI01000119.1,3642001,3644000,3642998,206,73,1.8912,0.7384,0.4384,0.1757,0.1179
QRBI01000119.1,3654001,3656000,3654939,184,52,1.5509,1.9815,-0.1219,-0.155,-0.0631
QRBI01000119.1,3666001,3668000,3667050,181,55,1.5,1.0,0.2,0.1494,0.0982
QRBI01000119.1,3670001,3672000,3670959,184,68,2.4074,1.4491,0.2485,0.2136,0.1332
QRBI01000119.1,3672001,3674000,3672969,166,56,1.5208,0.4653,0.5315,0.2394,0.2019
QRBI01000119.1,3676001,3678000,3677174,167,64,1.5602,2.4213,-0.2163,-0.2267,-0.1066
QRBI01000119.1,3678001,3680000,3678864,148,63,2.6157,2.2546,0.0741,0.0781,0.0471
QRBI01000119.1,3682001,3684000,3682977,172,66,2.3455,1.4983,0.2204,0.1444,0.1012
QRBI01000119.1,3684001,3686000,3685041,189,65,2.162,1.2731,0.2588,0.2109,0.1274
QRBI01000119.1,3686001,3688000,3686978,169,54,1.3194,0.5694,0.3971,0.2872,0.1549
QRBI01000119.1,3688001,3690000,3688998,179,73,0.8241,0.9352,-0.0632,-0.0228,-0.0146
QRBI01000119.1,3700001,3702000,3701198,177,53,0.7361,0.6667,0.0495,0.0318,0.0188
QRBI01000119.1,3710001,3712000,3711049,213,76,3.0764,1.0486,0.4916,0.2967,0.1727
QRBI01000119.1,3714001,3716000,3714979,169,52,0.7014,0.5069,0.1609,0.072,0.0372
QRBI01000119.1,3726001,3728000,3726965,152,53,1.0417,0.5833,0.2821,0.1034,0.0713
QRBI01000119.1,3766001,3768000,3766940,160,50,0.7593,0.2176,0.5545,0.1403,0.113
QRBI01000119.1,3778001,3780000,3779148,135,51,0.8588,1.0532,-0.1017,-0.1041,-0.0422
QRBI01000119.1,3786001,3788000,3787126,175,53,0.162,0.537,-0.5364,-0.2888,-0.0888
QRBI01000119.1,3790001,3792000,3790975,167,55,1.6366,1.2894,0.1187,0.1302,0.0733
QRBI01000119.1,3796001,3798000,3796874,161,52,1.3495,1.7662,-0.1337,-0.2214,-0.0742
QRBI01000119.1,3798001,3800000,3799040,181,56,1.1146,0.8646,0.1263,0.0677,0.044
QRBI01000119.1,3804001,3806000,3805023,176,65,1.3148,1.3843,-0.0257,-0.0206,-0.0111
QRBI01000119.1,3808001,3810000,3808985,180,58,0.8611,1.5139,-0.2749,-0.226,-0.085
QRBI01000119.1,3824001,3826000,3824938,158,54,1.6759,1.1204,0.1987,0.2133,0.1048
QRBI01000119.1,3830001,3832000,3831069,163,58,1.3657,1.3657,0.0,0.0,0.0
QRBI01000119.1,3832001,3834000,3832940,139,50,0.625,2.7778,-0.6327,-0.6366,-0.2731
QRBI01000119.1,3858001,3860000,3858825,163,54,1.4456,1.7164,-0.0857,-0.0556,-0.0366
QRBI01000119.1,3880001,3882000,3881074,190,56,1.1435,1.0602,0.0378,0.0339,0.0147
QRBI01000119.1,3894001,3896000,3894950,162,50,0.4861,1.5694,-0.527,-0.4382,-0.2026
QRBI01000119.1,3908001,3910000,3909065,190,54,1.4363,1.11,0.1282,0.0698,0.0453
QRBI01000119.1,3926001,3928000,3926964,156,58,0.9282,2.3032,-0.4255,-0.5641,-0.2321
QRBI01000119.1,3928001,3930000,3929003,152,53,1.1748,1.9178,-0.2403,-0.2011,-0.1168
QRBI01000119.1,3930001,3932000,3931068,210,64,1.2454,2.4259,-0.3216,-0.2541,-0.1256
QRBI01000119.1,3932001,3934000,3932944,214,80,1.0833,1.5347,-0.1724,-0.0859,-0.0574
QRBI01000119.1,3936001,3938000,3936904,154,51,1.162,2.0509,-0.2767,-0.2896,-0.1455
QRBI01000119.1,3940001,3942000,3941086,176,57,0.4306,1.1389,-0.4513,-0.34,-0.139
QRBI01000119.1,3946001,3948000,3947056,178,51,3.7014,1.3611,0.4623,0.2898,0.1937
QRBI01000119.1,3956001,3958000,3956930,179,55,1.7593,1.5231,0.0719,0.0791,0.0404
QRBI01000119.1,3960001,3962000,3961037,184,61,1.9954,2.0093,-0.0035,-0.004,-0.0015
QRBI01000119.1,3964001,3966000,3964942,162,55,0.7222,0.8194,-0.0631,-0.0364,-0.0213
QRBI01000119.1,3972001,3974000,3973023,207,66,1.3426,1.1204,0.0902,0.0435,0.0299
QRBI01000119.1,3974001,3976000,3975091,147,55,2.0625,0.7569,0.4631,0.39,0.2487
QRBI01000119.1,3984001,3986000,3984948,154,57,1.3125,1.7431,-0.1409,-0.1512,-0.0744
QRBI01000119.1,3986001,3988000,3987071,157,55,0.8461,1.2697,-0.2002,-0.0993,-0.065
QRBI01000119.1,3992001,3994000,3992893,205,91,3.2731,2.9815,0.0466,0.0593,0.0333
QRBI01000119.1,3994001,3996000,3994951,155,59,1.7963,0.9352,0.3153,0.2098,0.1241
QRBI01000119.1,4000001,4002000,4001012,174,52,0.8472,1.0556,-0.1095,-0.0558,-0.035
QRBI01000119.1,4004001,4006000,4005078,210,95,2.5278,2.1528,0.0801,0.0744,0.0501
QRBI01000119.1,4006001,4008000,4007019,180,67,1.1574,1.1852,-0.0119,-0.0117,-0.0056
QRBI01000119.1,4008001,4010000,4009053,195,57,0.8935,0.6435,0.1627,0.1111,0.0596
QRBI01000119.1,4026001,4028000,4027017,167,54,1.6806,0.3333,0.669,0.2808,0.2323
QRBI01000119.1,4060001,4062000,4061169,206,76,1.1435,2.1644,-0.3086,-0.3,-0.1256
QRBI01000119.1,4064001,4066000,4065078,189,71,1.0347,2.2847,-0.3766,-0.3158,-0.1811
QRBI01000119.1,4074001,4076000,4074938,136,63,1.2801,0.7662,0.2511,0.151,0.0989
QRBI01000119.1,4084001,4086000,4084968,132,51,2.5324,0.9213,0.4665,0.2886,0.2468
QRBI01000119.1,4088001,4090000,4088959,134,61,0.6875,2.0139,-0.491,-0.5426,-0.2329
QRBI01000119.1,4096001,4098000,4097050,122,51,1.2315,1.7801,-0.1822,-0.1491,-0.082
QRBI01000119.1,4102001,4104000,4103046,174,59,1.2315,1.2731,-0.0166,-0.0177,-0.0096
QRBI01000119.1,4134001,4136000,4135070,165,55,0.7546,0.7407,0.0093,0.0068,0.0034
QRBI01000119.1,4138001,4140000,4139039,141,53,1.4051,0.7176,0.3239,0.2008,0.1383
QRBI01000119.1,4140001,4142000,4141038,149,50,2.5903,1.6111,0.2331,0.1961,0.1288
QRBI01000119.1,4142001,4144000,4142996,151,57,0.9167,1.0972,-0.0897,-0.0472,-0.0243
QRBI01000119.1,4148001,4150000,4148968,158,51,0.7778,1.7222,-0.3778,-0.6099,-0.1757
QRBI01000119.1,4208001,4210000,4209054,231,67,2.515,1.3206,0.3114,0.2792,0.1866
QRBI01000119.1,4254001,4256000,4254946,226,67,0.3148,0.7593,-0.4138,-0.168,-0.0605
QRBI01000119.1,4256001,4258000,4257015,174,51,0.544,0.5301,0.0129,0.0058,0.0033
QRBI01000119.1,4294001,4296000,4295112,235,93,1.4583,1.9444,-0.1429,-0.0835,-0.0471
QRBI01000119.1,4296001,4298000,4296779,184,72,0.7488,1.5891,-0.3594,-0.4636,-0.1756
QRBI01000119.1,4298001,4300000,4298982,203,67,1.191,3.4271,-0.4842,-0.6277,-0.2434
QRBI01000119.1,4310001,4312000,4310828,200,54,3.1458,1.7431,0.2869,0.2147,0.1761
QRBI01000119.1,4314001,4316000,4314928,158,51,0.9537,0.3148,0.5036,0.1901,0.1523
QRBI01000119.1,4316001,4318000,4317028,168,54,1.7176,0.7176,0.4106,0.2449,0.1887
QRBI01000119.1,4324001,4326000,4325015,156,61,1.8495,1.4745,0.1128,0.1004,0.0626
QRBI01000119.1,4346001,4348000,4346895,156,57,3.5509,2.1204,0.2522,0.1784,0.139
QRBI01000119.1,4348001,4350000,4348942,177,69,2.0671,1.3171,0.2216,0.1311,0.0924
QRBI01000119.1,4350001,4352000,4350979,172,57,2.3519,1.9074,0.1043,0.1139,0.0761
QRBI01000119.1,4354001,4356000,4354940,121,54,1.6181,1.3264,0.0991,0.0637,0.0455
QRBI01000119.1,4356001,4358000,4357056,126,51,1.5926,1.7593,-0.0497,-0.0696,-0.034
QRBI01000119.1,4358001,4360000,4359182,150,52,0.6944,0.5,0.1628,0.0753,0.0483
QRBI01000119.1,4366001,4368000,4367246,135,61,1.375,2.0,-0.1852,-0.1387,-0.0917
QRBI01000119.1,4368001,4370000,4369076,176,74,2.6227,2.7199,-0.0182,-0.0126,-0.0093
QRBI01000119.1,4370001,4372000,4370976,136,50,0.6354,1.4757,-0.398,-0.2854,-0.1754
QRBI01000119.1,4372001,4374000,4373103,151,58,0.7639,1.3472,-0.2763,-0.2132,-0.1024
QRBI01000119.1,4376001,4378000,4377015,194,59,1.1644,0.5671,0.3449,0.1632,0.0945
QRBI01000119.1,4378001,4380000,4378980,247,102,2.0787,4.3843,-0.3567,-0.3054,-0.1702
QRBI01000119.1,4380001,4382000,4380765,132,50,1.2037,1.162,0.0176,0.0146,0.0088
QRBI01000119.1,4382001,4384000,4382950,171,61,2.25,2.3819,-0.0285,-0.0265,-0.0184
QRBI01000119.1,4384001,4386000,4384944,165,72,1.456,1.1574,0.1143,0.0869,0.0485
QRBI01000119.1,4390001,4392000,4390912,153,55,1.6944,0.7639,0.3785,0.29,0.1722
QRBI01000119.1,4400001,4402000,4401047,144,58,1.3611,1.9861,-0.1867,-0.3125,-0.1238
QRBI01000119.1,4406001,4408000,4406957,170,62,0.6759,1.6481,-0.4183,-0.8383,-0.1624
QRBI01000119.1,4410001,4412000,4410944,187,63,1.0833,0.6944,0.2187,0.09,0.0527
QRBI01000119.1,4412001,4414000,4413035,154,51,1.7963,1.6019,0.0572,0.0477,0.0236
QRBI01000119.1,4416001,4418000,4416996,192,68,1.5625,2.5625,-0.2424,-0.1814,-0.0941
QRBI01000119.1,4420001,4422000,4421056,164,72,1.2083,1.9653,-0.2385,-0.2595,-0.1186
QRBI01000119.1,4422001,4424000,4423051,141,52,1.7188,0.8299,0.3488,0.2771,0.1537
QRBI01000119.1,4428001,4430000,4429017,168,62,0.6944,1.6806,-0.4152,-0.2694,-0.1688
QRBI01000119.1,4430001,4432000,4430969,177,67,2.3264,1.6458,0.1713,0.1439,0.0747
QRBI01000119.1,4432001,4434000,4432963,193,62,1.1551,2.1829,-0.3079,-0.2885,-0.1515
QRBI01000119.1,4436001,4438000,4437030,176,78,2.8218,1.8912,0.1974,0.1752,0.1065
QRBI01000119.1,4438001,4440000,4438974,132,52,1.4074,0.6852,0.3451,0.326,0.1973
QRBI01000119.1,4440001,4442000,4441035,182,62,0.838,1.1991,-0.1773,-0.1557,-0.0705
QRBI01000119.1,4444001,4446000,4445008,147,67,1.8947,3.0266,-0.23,-0.2335,-0.1228
QRBI01000119.1,4450001,4452000,4450997,175,66,2.1979,1.4826,0.1943,0.1622,0.1068
QRBI01000119.1,4454001,4456000,4455151,119,52,2.088,1.8241,0.0675,0.0557,0.0348
QRBI01000119.1,4458001,4460000,4459032,169,53,0.5602,0.9352,-0.2508,-0.1286,-0.0758
QRBI01000119.1,4486001,4488000,4486965,146,50,0.7222,2.4306,-0.5419,-0.9609,-0.1931
QRBI01000119.1,4492001,4494000,4492984,163,56,1.2199,1.2338,-0.0057,-0.0036,-0.002
QRBI01000119.1,4498001,4500000,4499161,189,75,1.4861,1.9444,-0.1336,-0.1187,-0.054
QRBI01000119.1,4530001,4532000,4530940,129,50,2.5324,1.838,0.1589,0.1289,0.0769
QRBI01000119.1,4532001,4534000,4532934,128,54,0.6181,0.7431,-0.0918,-0.0472,-0.0294
QRBI01000119.1,4560001,4562000,4560948,149,59,1.9861,1.2014,0.2462,0.2409,0.135
QRBI01000119.1,4562001,4564000,4563013,146,52,1.2894,1.3171,-0.0107,-0.0069,-0.0042
QRBI01000119.1,4568001,4570000,4569057,165,64,0.6481,0.3009,0.3659,0.1116,0.0587
QRBI01000119.1,4574001,4576000,4575009,167,70,2.9931,3.5694,-0.0878,-0.1187,-0.0492
QRBI01000119.1,4582001,4584000,4582965,171,59,1.3472,0.6667,0.3379,0.1593,0.1312
QRBI01000119.1,4586001,4588000,4587074,143,50,2.125,2.6389,-0.1079,-0.1388,-0.0716
QRBI01000119.1,4588001,4590000,4588827,143,56,1.1667,1.1806,-0.0059,-0.0043,-0.0027
QRBI01000119.1,4590001,4592000,4591058,159,55,0.625,1.1806,-0.3077,-0.3252,-0.1504
QRBI01000119.1,4592001,4594000,4593056,171,68,1.2569,1.5486,-0.104,-0.068,-0.0423
QRBI01000119.1,4602001,4604000,4603110,201,65,1.9931,1.9931,0.0,0.0,0.0
QRBI01000119.1,4604001,4606000,4604763,157,56,1.4954,1.037,0.181,0.1634,0.0844
QRBI01000119.1,4606001,4608000,4607083,154,61,0.9838,1.3449,-0.1551,-0.0974,-0.0553
QRBI01000119.1,4608001,4610000,4609001,180,72,1.9722,1.6944,0.0758,0.0473,0.0351
QRBI01000119.1,4610001,4612000,4610938,176,53,3.3241,0.6435,0.6756,0.5309,0.3891
QRBI01000119.1,4612001,4614000,4613038,180,60,1.8611,2.1042,-0.0613,-0.0565,-0.0277
QRBI01000119.1,4614001,4616000,4614987,210,83,2.8715,2.4965,0.0699,0.0532,0.0346
QRBI01000119.1,4616001,4618000,4616882,173,52,1.4352,2.9074,-0.339,-0.3766,-0.1905
QRBI01000119.1,4618001,4620000,4618950,183,55,1.8218,1.169,0.2183,0.184,0.0899
QRBI01000119.1,4620001,4622000,4621025,184,81,2.4572,2.5891,-0.0261,-0.0223,-0.0145
QRBI01000119.1,4622001,4624000,4623063,195,75,2.0567,2.397,-0.0764,-0.0638,-0.0362
QRBI01000119.1,4624001,4626000,4624969,169,60,3.8715,1.9757,0.3242,0.518,0.2505
QRBI01000119.1,4630001,4632000,4630842,151,60,1.8565,2.2593,-0.0979,-0.1411,-0.0784
QRBI01000119.1,4654001,4656000,4655100,145,60,0.9722,0.2778,0.5556,0.1672,0.1319
QRBI01000119.1,4656001,4658000,4656940,149,61,1.0648,2.1204,-0.3314,-0.3326,-0.1643
QRBI01000119.1,4674001,4676000,4674929,134,54,2.1088,1.5255,0.1605,0.1772,0.1026
QRBI01000119.1,4678001,4680000,4679053,147,54,0.5139,0.5556,-0.039,-0.012,-0.0086
QRBI01000119.1,4692001,4694000,4693065,143,55,0.7731,1.5231,-0.3266,-0.268,-0.1484
QRBI01000119.1,4782001,4784000,4782943,133,53,1.3009,0.8426,0.2138,0.1473,0.0972
QRBI01000119.1,4794001,4796000,4794801,153,51,1.7569,0.8333,0.3566,0.2533,0.166
QRBI01000119.1,4820001,4822000,4821018,147,55,1.1215,0.6285,0.2817,0.1564,0.1022
QRBI01000119.1,4892001,4894000,4892960,142,66,2.6528,2.7778,-0.023,-0.0198,-0.0132
QRBI01000119.1,4902001,4904000,4903018,167,55,1.625,0.4792,0.5446,0.3,0.1752
QRBI01000119.1,4920001,4922000,4921044,151,56,1.2269,1.5463,-0.1152,-0.1087,-0.0465
QRBI01000119.1,5004001,5006000,5005028,168,52,2.2222,0.8333,0.4545,0.2561,0.2155
QRBI01000119.1,5016001,5018000,5017101,188,53,0.7847,0.4722,0.2486,0.1236,0.0637
QRBI01000119.1,5054001,5056000,5054880,164,51,1.4537,1.0648,0.1544,0.1315,0.0785
QRBI01000119.1,5058001,5060000,5058985,131,51,1.5671,0.831,0.3069,0.1755,0.1266
QRBI01000119.1,5064001,5066000,5065012,165,56,0.912,0.9954,-0.0437,-0.02,-0.0128
QRBI01000119.1,5072001,5074000,5072964,155,51,0.5069,0.5347,-0.0267,-0.0112,-0.006
QRBI01000119.1,5078001,5080000,5078993,163,54,0.4583,0.8056,-0.2747,-0.1462,-0.0694
QRBI01000119.1,5090001,5092000,5090923,158,52,1.3611,0.7083,0.3154,0.1388,0.1123
QRBI01000119.1,5100001,5102000,5100918,170,56,0.6898,1.3148,-0.3118,-0.2278,-0.1341
QRBI01000119.1,5112001,5114000,5112961,180,62,1.1065,2.2801,-0.3465,-0.9713,-0.2641
QRBI01000119.1,5120001,5122000,5121042,145,56,0.3495,2.4468,-0.75,-0.591,-0.2675
QRBI01000119.1,5144001,5146000,5145021,168,52,0.9815,0.8704,0.06,0.0268,0.0153
QRBI01000119.1,5148001,5150000,5149144,134,50,1.0926,1.3981,-0.1227,-0.0578,-0.0497
QRBI01000119.1,5156001,5158000,5157004,141,50,2.0926,0.537,0.5915,0.3678,0.2991
QRBI01000119.1,5160001,5162000,5160951,138,50,0.6435,0.713,-0.0512,-0.0281,-0.0119
QRBI01000119.1,5164001,5166000,5164984,179,59,1.7477,1.0532,0.2479,0.2058,0.1211
QRBI01000119.1,5242001,5244000,5243161,138,53,3.5625,1.8958,0.3053,0.2559,0.1835
QRBI01000119.1,5256001,5258000,5257034,150,54,1.985,1.4572,0.1533,0.1415,0.0878
QRBI01000119.1,5262001,5264000,5262877,159,55,0.8264,0.8403,-0.0083,-0.006,-0.0034
QRBI01000119.1,5280001,5282000,5281256,141,50,1.5,1.9028,-0.1184,-0.1824,-0.089
QRBI01000119.1,5292001,5294000,5293006,181,65,2.6806,6.5556,-0.4195,-0.7045,-0.2592
QRBI01000119.1,5296001,5298000,5297031,177,56,1.2188,0.9757,0.1108,0.1009,0.0528
QRBI01000119.1,5300001,5302000,5300953,147,57,1.706,0.8727,0.3232,0.1617,0.1161
QRBI01000119.1,5324001,5326000,5325069,153,50,0.6736,2.2361,-0.537,-1.0045,-0.2018
QRBI01000119.1,5336001,5338000,5337171,166,59,0.8924,1.066,-0.0887,-0.0421,-0.0266
QRBI01000119.1,5372001,5374000,5373056,172,75,2.4502,1.9016,0.1261,0.1379,0.0686
QRBI01000119.1,5380001,5382000,5381105,148,53,1.2778,0.8333,0.2105,0.1117,0.0508
QRBI01000119.1,5398001,5400000,5398934,152,50,0.8611,1.0972,-0.1206,-0.1245,-0.0606
QRBI01000119.1,5436001,5438000,5437073,149,51,0.5023,1.1273,-0.3835,-0.2432,-0.1253
QRBI01000119.1,5438001,5440000,5439113,137,54,1.4178,2.2095,-0.2183,-0.1778,-0.1157
QRBI01000119.1,5440001,5442000,5441200,166,57,2.3067,1.4039,0.2433,0.2802,0.135
QRBI01000119.1,5628001,5630000,5628920,131,51,0.9583,0.2778,0.5506,0.2745,0.1881
QRBI01000119.1,5638001,5640000,5639013,148,53,0.7153,1.0556,-0.1922,-0.1317,-0.0781
QRBI01000119.1,5644001,5646000,5644798,188,59,2.6389,1.3056,0.338,0.2767,0.1957
QRBI01000119.1,5654001,5656000,5655009,141,52,0.9606,1.2245,-0.1208,-0.0888,-0.0599
QRBI01000119.1,5662001,5664000,5663051,146,57,2.3611,1.3889,0.2593,0.2532,0.1305
QRBI01000119.1,5666001,5668000,5667052,147,64,2.2014,1.5764,0.1654,0.1331,0.0765
QRBI01000119.1,5670001,5672000,5671013,134,52,1.6829,1.544,0.043,0.0917,0.0341
QRBI01000119.1,5694001,5696000,5694872,170,64,0.8484,2.5775,-0.5047,-1.1971,-0.2764
QRBI01000119.1,5710001,5712000,5711106,125,50,0.3171,1.7477,-0.6928,-2.3409,-0.2624
QRBI01000119.1,5716001,5718000,5717020,177,57,0.5394,1.1921,-0.377,-0.2733,-0.1284
QRBI01000119.1,5720001,5722000,5720844,141,59,0.5475,1.5544,-0.4791,-0.7967,-0.2283
QRBI01000119.1,5722001,5724000,5722985,133,51,1.0509,0.7454,0.1701,0.1073,0.067
QRBI01000119.1,5740001,5742000,5741049,163,60,1.8206,1.1123,0.2415,0.2166,0.1076
QRBI01000119.1,5746001,5748000,5746965,138,50,1.5208,1.1319,0.1466,0.1118,0.0756
QRBI01000119.1,5748001,5750000,5748993,176,55,3.287,2.3426,0.1678,0.1965,0.1125
QRBI01000119.1,5756001,5758000,5757006,138,51,0.5926,0.7731,-0.1322,-0.0872,-0.0438
QRBI01000119.1,5776001,5778000,5776960,182,75,1.4699,2.1782,-0.1942,-0.1723,-0.0924
QRBI01000119.1,5790001,5792000,5791093,170,53,1.8958,2.4097,-0.1194,-0.2483,-0.0767
QRBI01000119.1,5794001,5796000,5795160,147,58,0.838,1.5602,-0.3012,-0.2101,-0.1186
QRBI01000119.1,5804001,5806000,5804964,184,77,1.9282,1.8171,0.0297,0.029,0.0153
QRBI01000119.1,5810001,5812000,5810968,143,51,1.1088,1.0532,0.0257,0.0174,0.0113
QRBI01000119.1,5814001,5816000,5814940,187,60,0.8912,2.2245,-0.4279,-0.5439,-0.2446
QRBI01000119.1,5816001,5818000,5816910,155,54,0.8588,0.6505,0.138,0.068,0.0443
QRBI01000119.1,5818001,5820000,5819002,144,52,1.0399,0.276,0.5805,0.3679,0.1687
QRBI01000119.1,5820001,5822000,5821034,139,53,2.1435,1.4769,0.1841,0.1502,0.1135
QRBI01000119.1,5826001,5828000,5827102,192,68,2.1343,3.8495,-0.2867,-0.2807,-0.1543
QRBI01000119.1,5828001,5830000,5828970,144,58,0.8727,1.206,-0.1604,-0.1627,-0.0559
QRBI01000119.1,5844001,5846000,5845036,158,59,2.0324,1.9352,0.0245,0.026,0.0172
QRBI01000119.1,5864001,5866000,5865118,146,53,1.5301,1.2523,0.0998,0.1064,0.0696
QRBI01000119.1,5870001,5872000,5870989,165,78,2.0671,2.8866,-0.1654,-0.3381,-0.0862
QRBI01000119.1,5872001,5874000,5872960,186,70,2.5856,1.0162,0.4357,0.2707,0.2055
QRBI01000119.1,5890001,5892000,5891125,181,70,1.9699,1.7616,0.0558,0.0523,0.0314
